idx,text,label
1228,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,1
1229,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...,1
1230,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,1
1231,"So check your errors and if you had difficulties, do correction.",1
1232,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",1
1233,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0
1234,Hahaha..use your brain dear,1
1235,Ok... I din get ur msg...,1
1236,Cps is causing the outages to conserve energy.,1
1237,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,1
1238,Somebody set up a website where you can play hold em using eve online spacebucks,1
1239,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",1
1240,Can you open the door?,1
1241,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,1
1242,Well welp is sort of a semiobscure internet thing,1
1243,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,1
1244,"Uncle G, just checking up on you. Do have a rewarding month",1
1245,"I hav almost reached. Call, i m unable to connect u.",1
1246,"Not sure yet, still trying to get a hold of him",1
1247,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,1
1248,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,1
1249,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",1
1250,Hope you are having a great day.,1
1251,It took Mr owl 3 licks,1
1252,how are you? I miss you!,1
1253,"Goodmorning,my grandfather expired..so am on leave today.",1
1254,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,1
1255,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",1
1256,Dude just saw a parked car with its sunroof popped up. Sux,1
1257,Good evening! this is roger. How are you?,1
1258,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,1
1259,WHITE FUDGE OREOS ARE IN STORES,1
1260,Happy new year to u too!,1
1261,Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,1
1262,"Yo my trip got postponed, you still stocked up?",1
1263,I am in your office na.,1
1264,How much u trying to get?,1
1265,Get me out of this dump heap. My mom decided to come to lowes. BORING.,1
1266,Welp apparently he retired,1
1267,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",0
1268,"""alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.""",1
1269,K.k:)apo k.good movie.,1
1270,As if i wasn't having enough trouble sleeping.,1
1271,O. Guess they both got screwd,1
1272,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",0
1273,"I'm not coming over, do whatever you want",1
1274,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",1
1275,What was she looking for?,1
1276,I'm really sorry I lit your hair on fire,1
1277,"I know where the  &lt;#&gt;  is, I'll be there around 5",1
1278,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,1
1279,"Yes but i dont care! I need you bad, princess!",1
1280,U meet other fren dun wan meet me ah... Muz b a guy rite...,1
1281,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",1
1282,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",0
1283,What time you coming down later? ,1
1284,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",1
1285,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",1
1286,"Sorry, I'll call later",1
1287,Sorry da..today i wont come to play..i have driving clas..,1
1288,Haha... Really oh no... How? Then will they deduct your lesson tmr?,1
1289,Im done. Just studyn in library,1
1290,Simply sitting and watching match in office..,1
1291,Have you started in skye,1
1292,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",1
1293,Great! So what attracts you to the brothas?,1
1294,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",1
1295,"Hiya, had a good day? Have you spoken to since the weekend?",1
1296,Convey my regards to him,1
1297,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),0
1298,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",1
1299,Send his number and give reply tomorrow morning for why you said that to him like that ok,1
1300,From here after The performance award is calculated every two month.not for current one month period..,1
1301,How much is torch in 9ja.,1
1302,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,1
1303,Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?,1
1304,"""CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.""",1
1305,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),1
1306,Where's my boytoy? I miss you ... What happened?,1
1307,Near kalainar tv office.thenampet,1
1308,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",1
1309,"If we hit it off, you can move in with me :)",1
1310,"Sorry, I'll call later in meeting",1
1311,Oops i thk i dun haf enuff... I go check then tell ü..,1
1312,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",1
1313,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",1
1314,i can call in  &lt;#&gt;  min if thats ok,1
1315,"Damn, poor zac doesn't stand a chance",1
1316,That's y i said it's bad dat all e gals know u... Wat u doing now?,1
1317,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,1
1318,"Did you say bold, then torch later. Or one torch and 2bold?",1
1319,"Only just got this message, not ignoring you. Yes, i was. Shopping that is",1
1320,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,1
1321,Hey! There's veggie pizza... :/,1
1322,"Yo, the game almost over? Want to go to walmart soon",1
1323,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",0
1324,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,1
1325,Not directly behind... Abt 4 rows behind ü...,1
1326,"Nope. Since ayo travelled, he has forgotten his guy",1
1327,K..u also dont msg or reply to his msg..,1
1328,Serious? What like proper tongued her,1
1329,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",1
1330,i am going to bed now prin,1
1331,Can ü all decide faster cos my sis going home liao..,1
1332,"I didnt get ur full msg..sometext is missing, send it again",1
1333,What Today-sunday..sunday is holiday..so no work..,1
1334,Gud ni8 dear..slp well..take care..swt dreams..Muah..,1
1335,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,0
1336,U WILL SWITCH YOUR FONE ON DAMMIT!!,1
1337,Sos! Any amount i can get pls.,1
1338,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,1
1339,"Ur balance is now £600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!",0
1340,Ok i juz receive..,1
1341,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,0
1342,Exactly. Anyways how far. Is jide her to study or just visiting,1
1343,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",1
1344,"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",1
1345,Did either of you have any idea's? Do you know of anyplaces doing something?,1
1346,I'm still pretty weak today .. Bad day ?,1
1347,S s..first time..dhoni rocks...,1
1348,Poor girl can't go one day lmao,1
1349,Dont let studying stress you out. L8r.,1
1350,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",1
1351,"Yo, you around? Just got my car back",1
1352,Shopping lor. Them raining mah hard 2 leave orchard.,1
1353,Hi :)finally i completed the course:),1
1354,K:)all the best:)congrats...,1
1355,Ü wait 4 me in sch i finish ard 5..,1
1356,Do you know when the result.,1
1357,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",1
1358,Not getting anywhere with this damn job hunting over here!,1
1359,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,1
1360,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",1
1361,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,1
1362,I'm home.,1
1363,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",1
1364,So what u doing today?,1
1365,Nope... Juz off from work...,1
1366,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng...",1
1367,Loosu go to hospital. De dont let it careless.,1
1368,Anything...,1
1369,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),1
1370,That is wondarfull song,1
1371,You will be in the place of that man,1
1372,"Uh, heads up we don't have THAT much left",1
1373,Ok then i will come to ur home after half an hour,1
1374,But really quite funny lor wat... Then u shd haf run shorter distance wat...,1
1375,Sweet heart how are you?,1
1376,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",1
1377,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,1
1378,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,1
1379,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,1
1380,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,1
