idx,text,label,category
1026,Is ur paper in e morn or aft tmr?,1,easy
1027,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,1,none
1028,"Haha better late than ever, any way I could swing by?",1,easy
1029,Die... Now i have e toot fringe again...,1,none
1030,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,1,ambiguous
1031,LOL ... Have you made plans for new years?,1,easy
1032,"Ya ok, then had dinner?",1,easy
1033,"By the way, 'rencontre' is to meet again. Mountains dont....",1,none
1034,R ü going 4 today's meeting?,1,ambiguous
1035,He says hi and to get your ass back to south tampa (preferably at a kegger),1,none
1036,I am in bus on the way to calicut,1,none
1037,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",0,ambiguous
1038,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,1,easy
1039,Then get some cash together and I'll text jason,1,none
1040,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,1,easy
1041,Ambrith..madurai..met u in arun dha marrge..remembr?,1,easy
1042,Will be out of class in a few hours. Sorry,1,ambiguous
1043,Well I might not come then...,1,easy
1044,I cant pick the phone right now. Pls send a message,1,none
1045,Old Orchard near univ. How about you?,1,ambiguous
1046,What happen dear tell me,1,ambiguous
1047,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",1,easy
1048,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),1,ambiguous
1049,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",0,ambiguous
1050,Smith waste da.i wanna gayle.,1,none
1051,Don't necessarily expect it to be done before you get back though because I'm just now headin out,1,easy
1052,I will treasure every moment we spend together...,1,none
1053,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,1,none
1054,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0,ambiguous
1055,I dont know exactly could you ask chechi.,1,none
1056,Yavnt tried yet and never played original either,1,none
1057,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",1,ambiguous
1058,Yup ok...,1,none
1059,Ffffffffff. Alright no way I can meet up with you sooner?,1,ambiguous
1060,You can never do NOTHING,1,none
1061,No problem. Talk to you later,1,none
1062,Remind me how to get there and I shall do so,1,none
1063,Going for dinner.msg you after.,1,easy
1064,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,1,easy
1065,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",0,ambiguous
1066,I jokin oni lar.. Ü busy then i wun disturb ü.,1,none
1067,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,1,easy
1068,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,0,ambiguous
1069,Ok. Very good. Its all about making that money.,1,hard
1070,Thanx...,1,none
1071,That's cause your old. I live to be high.,1,none
1072,What time is ur flight tmr?,1,none
1073,Ü log off 4 wat. It's sdryb8i,1,none
1074,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,1,easy
1075,Huh i cant thk of more oredi how many pages do we have?,1,easy
1076,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,0,ambiguous
1077,How long does it take to get it.,1,none
1078,I send the print  outs da.,1,ambiguous
1079,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",1,ambiguous
1080,Que pases un buen tiempo or something like that,1,none
1081,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.,1,hard
1082,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",1,none
1083,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",1,none
1084,Am only searching for good dual sim mobile pa.,1,ambiguous
1085,I havent add ü yet right.. ,1,easy
1086,Its normally hot mail. Com you see!,1,easy
1087,"Haha awesome, I've been to 4u a couple times. Who all's coming?",1,none
1088,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",0,ambiguous
1089,Every day i use to sleep after  &lt;#&gt;  so only.,1,easy
1090,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,1,easy
1091,Sorry i din lock my keypad.,1,ambiguous
1092,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",0,ambiguous
1093,K. Did you call me just now ah? ,1,easy
1094,Enjoy ur life. . Good night,1,none
1095,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,0,ambiguous
1096,But i'm surprised she still can guess right lor...,1,easy
1097,Havent shopping now lor i juz arrive only,1,easy
1098,Can ü call me at 10:10 to make sure dat i've woken up...,1,easy
1099,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",1,easy
1100,I dunno lei... Like dun haf...,1,easy
1101,You all ready for * big day tomorrow?,1,none
1102,Prepare to be pleasured :),1,ambiguous
1103,Yes.i'm in office da:),1,none
1104,Raviyog Peripherals bhayandar east,1,none
1105,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,0,ambiguous
1106,Yup i'm free...,1,easy
1107,Yes baby! We can study all the positions of the kama sutra ;),1,easy
1108,I called but no one pick up e phone. I ask both of them already they said ok.,1,easy
1109,Come to medical college at 7pm ......forward it da,1,easy
1110,"""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""",1,none
1111,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,0,ambiguous
1112,Having lunch:)you are not in online?why?,1,easy
1113,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,1,none
1114,"""NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT""",1,easy
1115,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",0,ambiguous
1116,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,1,hard
1117,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",1,easy
1118,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,1,easy
1119,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like",1,easy
1120,Din i tell u jus now 420,1,none
1121,Same. Wana plan a trip sometme then,1,none
1122,"Alright we're hooked up, where you guys at",1,easy
1123,"Yo, any way we could pick something up tonight?",1,easy
1124,Do we have any spare power supplies,1,ambiguous
1125,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,1,none
1126,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u ,1,easy
1127,Dai i downloaded but there is only exe file which i can only run that exe after installing.,1,ambiguous
1128,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,0,ambiguous
1129,Okie,1,ambiguous
1130,I can ask around but there's not a lot in terms of mids up here,1,none
1131,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,1,easy
1132,No dear i do have free messages without any recharge. Hi hi hi,1,ambiguous
1133,How much are we getting?,1,ambiguous
1134,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,0,ambiguous
1135,Yes... I trust u to buy new stuff ASAP so I can try it out,1,easy
1136,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,1,ambiguous
1137,Ball is moving a lot.will spin in last :)so very difficult to bat:),1,ambiguous
1138,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,1,easy
1139,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",1,ambiguous
1140,Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,1,hard
1141,Dear how you. Are you ok?,1,none
1142,Are you angry with me. What happen dear,1,ambiguous
1143,Surely result will offer:),1,ambiguous
1144,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,0,ambiguous
1145,No no. I will check all rooms befor activities,1,ambiguous
1146,I cant pick the phone right now. Pls send a message,1,ambiguous
1147,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,1,none
1148,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,1,easy
1149,"Yeah sure, give me a couple minutes to track down my wallet",1,easy
1150,I'm home. Doc gave me pain meds says everything is fine.,1,none
1151,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",0,ambiguous
1152,"""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",1,none
1153,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,1,easy
1154,Okie.. Thanx..,1,easy
1155,This weekend is fine (an excuse not to do too much decorating),1,none
1156,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,1,easy
1157,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,0,ambiguous
1158,Send me your resume:-),1,ambiguous
1159,What pa tell me.. I went to bath:-),1,easy
1160,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,1,none
1161,Merry christmas to u too annie!,1,easy
1162,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,1,easy
1163,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),1,easy
1164,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,0,ambiguous
1165,Tell where you reached,1,none
